topic_number,cohenrence_score,alpha,eta,time,topic_words
15,-15.845859959219483,0.01,0.01,2020-03-12 13:00:00.796493,"[(0, '0.028*""way_L"" + 0.028*""time_H"" + 0.018*""lie_H"" + 0.015*""person_H"" + 0.013*""life_H"" + 0.012*""love_H"" + 0.012*""song_H"" + 0.012*""fun_H"" + 0.011*""night_L"" + 0.011*""day_H""'), (1, '0.037*""today_H"" + 0.017*""salvat_L"" + 0.015*""day_H"" + 0.014*""death_H"" + 0.013*""love_H"" + 0.012*""night_H"" + 0.011*""man_H"" + 0.011*""friend_H"" + 0.010*""song_H"" + 0.010*""year_H""'), (2, '0.035*""peopl_H"" + 0.034*""eye_H"" + 0.028*""man_L"" + 0.027*""tomorrow_H"" + 0.021*""tonight_H"" + 0.017*""way_H"" + 0.016*""dark_H"" + 0.014*""day_L"" + 0.014*""space_H"" + 0.012*""heart_H""'), (3, '0.085*""thing_H"" + 0.055*""world_H"" + 0.036*""time_H"" + 0.031*""heart_H"" + 0.027*""girl_H"" + 0.023*""love_H"" + 0.021*""babi_H"" + 0.019*""head_H"" + 0.017*""place_H"" + 0.016*""night_H""'), (4, '0.082*""one_H"" + 0.039*""way_H"" + 0.039*""heart_H"" + 0.019*""eye_H"" + 0.016*""world_H"" + 0.015*""hand_H"" + 0.014*""hair_H"" + 0.014*""love_H"" + 0.013*""day_H"" + 0.013*""head_H""'), (5, '0.034*""mind_L"" + 0.031*""smile_H"" + 0.017*""life_L"" + 0.017*""end_L"" + 0.017*""truth_H"" + 0.011*""face_H"" + 0.009*""man_H"" + 0.009*""lie_H"" + 0.008*""colleg_H"" + 0.008*""pant_H""'), (6, '0.044*""man_H"" + 0.032*""girl_L"" + 0.031*""one_L"" + 0.027*""world_L"" + 0.014*""day_L"" + 0.013*""friend_H"" + 0.013*""hand_L"" + 0.013*""rain_L"" + 0.011*""time_L"" + 0.011*""while_H""'), (7, '0.044*""song_H"" + 0.026*""goodby_H"" + 0.020*""night_H"" + 0.019*""thing_H"" + 0.017*""fuck_H"" + 0.014*""day_H"" + 0.013*""heart_L"" + 0.013*""arm_H"" + 0.012*""eye_H"" + 0.012*""time_H""'), (8, '0.044*""love_H"" + 0.039*""day_L"" + 0.035*""time_H"" + 0.023*""heart_H"" + 0.021*""wall_H"" + 0.016*""peopl_L"" + 0.015*""day_H"" + 0.014*""side_H"" + 0.014*""hell_H"" + 0.012*""sky_L""'), (9, '0.078*""life_H"" + 0.042*""time_L"" + 0.032*""time_H"" + 0.031*""love_L"" + 0.030*""night_H"" + 0.025*""word_H"" + 0.018*""place_L"" + 0.017*""place_H"" + 0.016*""light_H"" + 0.016*""way_H""'), (10, '0.084*""day_H"" + 0.055*""time_H"" + 0.042*""mind_H"" + 0.028*""dream_H"" + 0.022*""love_H"" + 0.020*""sun_H"" + 0.018*""peopl_H"" + 0.016*""time_L"" + 0.016*""heart_L"" + 0.015*""way_H""'), (11, '0.032*""heart_L"" + 0.020*""face_H"" + 0.020*""time_H"" + 0.019*""bed_H"" + 0.018*""day_H"" + 0.017*""face_L"" + 0.017*""day_L"" + 0.015*""love_L"" + 0.013*""eye_L"" + 0.013*""minut_L""'), (12, '0.026*""star_H"" + 0.026*""sky_H"" + 0.023*""morn_H"" + 0.022*""way_H"" + 0.020*""love_H"" + 0.019*""life_H"" + 0.019*""time_H"" + 0.019*""dream_H"" + 0.017*""eye_H"" + 0.016*""day_H""'), (13, '0.043*""way_H"" + 0.018*""man_H"" + 0.018*""word_L"" + 0.018*""tomorrow_L"" + 0.016*""yesterday_H"" + 0.015*""tonight_H"" + 0.013*""tomorrow_H"" + 0.013*""moment_L"" + 0.011*""day_L"" + 0.011*""fire_L""'), (14, '0.057*""thing_L"" + 0.044*""light_H"" + 0.038*""life_L"" + 0.025*""reason_H"" + 0.024*""day_H"" + 0.024*""night_H"" + 0.018*""way_H"" + 0.018*""love_H"" + 0.014*""day_L"" + 0.014*""song_H""')]"
15,-15.873267194265564,0.01,0.05,2020-03-12 13:00:13.877648,"[(0, '0.027*""time_H"" + 0.019*""way_L"" + 0.015*""lie_H"" + 0.013*""life_H"" + 0.012*""person_H"" + 0.010*""love_H"" + 0.010*""song_H"" + 0.010*""fun_H"" + 0.010*""lot_H"" + 0.009*""night_L""'), (1, '0.030*""today_H"" + 0.014*""salvat_L"" + 0.013*""day_H"" + 0.012*""death_H"" + 0.011*""love_H"" + 0.010*""man_H"" + 0.009*""night_H"" + 0.009*""friend_H"" + 0.008*""song_H"" + 0.008*""year_H""'), (2, '0.029*""eye_H"" + 0.027*""peopl_H"" + 0.023*""man_L"" + 0.023*""tomorrow_H"" + 0.018*""tonight_H"" + 0.014*""way_H"" + 0.013*""dark_H"" + 0.012*""day_L"" + 0.011*""space_H"" + 0.010*""hell_H""'), (3, '0.073*""thing_H"" + 0.047*""world_H"" + 0.032*""time_H"" + 0.028*""heart_H"" + 0.024*""girl_H"" + 0.023*""love_H"" + 0.018*""babi_H"" + 0.017*""head_H"" + 0.016*""night_H"" + 0.015*""place_H""'), (4, '0.070*""one_H"" + 0.036*""way_H"" + 0.032*""heart_H"" + 0.016*""eye_H"" + 0.014*""world_H"" + 0.013*""hand_H"" + 0.012*""hair_H"" + 0.012*""day_H"" + 0.012*""love_H"" + 0.011*""head_H""'), (5, '0.028*""mind_L"" + 0.025*""smile_H"" + 0.014*""life_L"" + 0.014*""end_L"" + 0.009*""face_H"" + 0.007*""man_H"" + 0.007*""colleg_H"" + 0.007*""pant_H"" + 0.007*""month_H"" + 0.007*""u_H""'), (6, '0.035*""man_H"" + 0.026*""girl_L"" + 0.022*""world_L"" + 0.021*""one_L"" + 0.014*""time_L"" + 0.013*""sun_L"" + 0.011*""day_L"" + 0.011*""friend_H"" + 0.011*""hand_L"" + 0.009*""way_L""'), (7, '0.036*""song_H"" + 0.023*""goodby_H"" + 0.022*""night_H"" + 0.017*""thing_H"" + 0.014*""fuck_H"" + 0.013*""day_H"" + 0.011*""time_H"" + 0.011*""heart_L"" + 0.010*""arm_H"" + 0.010*""eye_H""'), (8, '0.035*""day_L"" + 0.034*""love_H"" + 0.029*""time_H"" + 0.020*""heart_H"" + 0.018*""wall_H"" + 0.014*""peopl_L"" + 0.013*""day_H"" + 0.012*""side_H"" + 0.010*""sky_L"" + 0.009*""song_L""'), (9, '0.066*""life_H"" + 0.036*""time_L"" + 0.027*""love_L"" + 0.024*""time_H"" + 0.021*""word_H"" + 0.021*""night_H"" + 0.016*""place_L"" + 0.014*""light_H"" + 0.013*""way_H"" + 0.012*""place_H""'), (10, '0.069*""day_H"" + 0.045*""time_H"" + 0.036*""mind_H"" + 0.023*""dream_H"" + 0.018*""love_H"" + 0.017*""sun_H"" + 0.015*""peopl_H"" + 0.013*""way_H"" + 0.012*""life_H"" + 0.012*""time_L""'), (11, '0.025*""heart_L"" + 0.018*""bed_H"" + 0.017*""face_H"" + 0.016*""time_H"" + 0.015*""day_H"" + 0.013*""day_L"" + 0.013*""face_L"" + 0.012*""love_L"" + 0.011*""eye_L"" + 0.011*""minut_L""'), (12, '0.021*""star_H"" + 0.020*""morn_H"" + 0.019*""way_H"" + 0.017*""sky_H"" + 0.016*""dream_H"" + 0.016*""time_H"" + 0.015*""love_H"" + 0.015*""life_H"" + 0.014*""eye_H"" + 0.013*""day_H""'), (13, '0.032*""way_H"" + 0.015*""word_L"" + 0.015*""man_H"" + 0.015*""tomorrow_L"" + 0.013*""yesterday_H"" + 0.012*""tonight_H"" + 0.011*""tomorrow_H"" + 0.010*""moment_L"" + 0.009*""fire_L"" + 0.009*""head_L""'), (14, '0.042*""thing_L"" + 0.038*""light_H"" + 0.034*""life_L"" + 0.021*""reason_H"" + 0.020*""day_H"" + 0.017*""night_H"" + 0.015*""way_H"" + 0.015*""love_H"" + 0.012*""song_H"" + 0.012*""day_L""')]"
15,-15.91331392547092,0.01,0.09,2020-03-12 13:00:26.940680,"[(0, '0.024*""time_H"" + 0.016*""way_L"" + 0.010*""person_H"" + 0.009*""life_H"" + 0.009*""love_H"" + 0.009*""song_H"" + 0.009*""fun_H"" + 0.008*""day_H"" + 0.008*""lie_H"" + 0.008*""lot_H""'), (1, '0.025*""today_H"" + 0.012*""salvat_L"" + 0.011*""day_H"" + 0.010*""death_H"" + 0.010*""love_H"" + 0.008*""man_H"" + 0.008*""friend_H"" + 0.008*""night_H"" + 0.007*""song_H"" + 0.007*""year_H""'), (2, '0.025*""eye_H"" + 0.023*""peopl_H"" + 0.020*""tomorrow_H"" + 0.019*""man_L"" + 0.015*""tonight_H"" + 0.012*""way_H"" + 0.012*""dark_H"" + 0.010*""day_L"" + 0.009*""space_H"" + 0.008*""feet_L""'), (3, '0.066*""thing_H"" + 0.041*""world_H"" + 0.030*""time_H"" + 0.026*""heart_H"" + 0.021*""girl_H"" + 0.021*""love_H"" + 0.016*""babi_H"" + 0.015*""night_H"" + 0.015*""head_H"" + 0.014*""place_H""'), (4, '0.061*""one_H"" + 0.034*""way_H"" + 0.026*""heart_H"" + 0.015*""eye_H"" + 0.012*""world_H"" + 0.010*""day_H"" + 0.010*""hair_H"" + 0.010*""love_H"" + 0.010*""hand_H"" + 0.009*""head_H""'), (5, '0.023*""mind_L"" + 0.021*""smile_H"" + 0.012*""life_L"" + 0.012*""end_L"" + 0.007*""face_H"" + 0.006*""man_H"" + 0.006*""pant_H"" + 0.006*""colleg_H"" + 0.006*""month_H"" + 0.006*""u_H""'), (6, '0.029*""man_H"" + 0.022*""girl_L"" + 0.018*""world_L"" + 0.018*""one_L"" + 0.010*""sun_L"" + 0.010*""time_L"" + 0.009*""day_L"" + 0.009*""hand_L"" + 0.009*""friend_H"" + 0.009*""way_L""'), (7, '0.032*""song_H"" + 0.019*""goodby_H"" + 0.018*""night_H"" + 0.014*""thing_H"" + 0.012*""fuck_H"" + 0.011*""day_H"" + 0.011*""eye_H"" + 0.009*""heart_L"" + 0.009*""arm_H"" + 0.009*""time_H""'), (8, '0.030*""love_H"" + 0.030*""day_L"" + 0.026*""time_H"" + 0.017*""heart_H"" + 0.015*""wall_H"" + 0.012*""peopl_L"" + 0.012*""day_H"" + 0.010*""side_H"" + 0.009*""sky_L"" + 0.008*""song_L""'), (9, '0.058*""life_H"" + 0.031*""time_L"" + 0.023*""love_L"" + 0.021*""time_H"" + 0.019*""night_H"" + 0.018*""word_H"" + 0.014*""place_L"" + 0.013*""light_H"" + 0.011*""way_H"" + 0.010*""place_H""'), (10, '0.058*""day_H"" + 0.036*""time_H"" + 0.030*""mind_H"" + 0.019*""dream_H"" + 0.015*""sun_H"" + 0.014*""love_H"" + 0.013*""peopl_H"" + 0.011*""way_H"" + 0.011*""life_H"" + 0.010*""time_L""'), (11, '0.020*""heart_L"" + 0.015*""bed_H"" + 0.014*""face_H"" + 0.013*""time_H"" + 0.013*""day_H"" + 0.010*""face_L"" + 0.010*""day_L"" + 0.010*""love_L"" + 0.009*""eye_L"" + 0.009*""minut_L""'), (12, '0.018*""star_H"" + 0.017*""morn_H"" + 0.016*""way_H"" + 0.015*""life_H"" + 0.014*""sky_H"" + 0.014*""dream_H"" + 0.014*""time_H"" + 0.013*""love_H"" + 0.011*""day_H"" + 0.010*""end_H""'), (13, '0.025*""way_H"" + 0.013*""word_L"" + 0.013*""man_H"" + 0.013*""tomorrow_L"" + 0.011*""yesterday_H"" + 0.010*""tonight_H"" + 0.009*""tomorrow_H"" + 0.008*""fire_L"" + 0.007*""moment_L"" + 0.007*""head_L""'), (14, '0.035*""thing_L"" + 0.032*""light_H"" + 0.030*""life_L"" + 0.018*""reason_H"" + 0.017*""day_H"" + 0.013*""way_H"" + 0.013*""love_H"" + 0.013*""night_H"" + 0.010*""song_H"" + 0.010*""day_L""')]"
15,-15.877106733636216,0.01,0.1,2020-03-12 13:00:40.138464,"[(0, '0.023*""time_H"" + 0.015*""way_L"" + 0.010*""person_H"" + 0.009*""life_H"" + 0.009*""love_H"" + 0.009*""song_H"" + 0.008*""fun_H"" + 0.008*""day_H"" + 0.008*""lie_H"" + 0.008*""lot_H""'), (1, '0.024*""today_H"" + 0.012*""salvat_L"" + 0.010*""day_H"" + 0.010*""death_H"" + 0.010*""night_H"" + 0.010*""love_H"" + 0.008*""man_H"" + 0.008*""work_H"" + 0.007*""friend_H"" + 0.007*""song_H""'), (2, '0.024*""eye_H"" + 0.022*""peopl_H"" + 0.022*""tomorrow_H"" + 0.019*""man_L"" + 0.015*""tonight_H"" + 0.012*""way_H"" + 0.011*""dark_H"" + 0.010*""day_L"" + 0.009*""space_H"" + 0.008*""feet_L""'), (3, '0.066*""thing_H"" + 0.040*""world_H"" + 0.030*""time_H"" + 0.026*""heart_H"" + 0.020*""girl_H"" + 0.020*""love_H"" + 0.016*""babi_H"" + 0.015*""night_H"" + 0.014*""head_H"" + 0.014*""place_H""'), (4, '0.059*""one_H"" + 0.033*""way_H"" + 0.025*""heart_H"" + 0.014*""eye_H"" + 0.011*""world_H"" + 0.010*""day_H"" + 0.010*""hair_H"" + 0.010*""love_H"" + 0.009*""hand_H"" + 0.009*""head_H""'), (5, '0.022*""mind_L"" + 0.020*""smile_H"" + 0.012*""life_L"" + 0.011*""end_L"" + 0.007*""face_H"" + 0.006*""pant_H"" + 0.006*""colleg_H"" + 0.006*""man_H"" + 0.006*""month_H"" + 0.006*""u_H""'), (6, '0.028*""man_H"" + 0.021*""girl_L"" + 0.018*""world_L"" + 0.017*""one_L"" + 0.009*""day_L"" + 0.009*""hand_L"" + 0.009*""friend_H"" + 0.009*""sun_L"" + 0.009*""time_L"" + 0.008*""way_L""'), (7, '0.031*""song_H"" + 0.019*""night_H"" + 0.018*""goodby_H"" + 0.013*""thing_H"" + 0.012*""fuck_H"" + 0.011*""day_H"" + 0.010*""eye_H"" + 0.009*""heart_L"" + 0.009*""arm_H"" + 0.008*""time_H""'), (8, '0.029*""love_H"" + 0.029*""day_L"" + 0.025*""time_H"" + 0.017*""heart_H"" + 0.015*""wall_H"" + 0.012*""peopl_L"" + 0.011*""day_H"" + 0.011*""side_H"" + 0.009*""sky_L"" + 0.007*""song_L""'), (9, '0.056*""life_H"" + 0.030*""time_L"" + 0.022*""love_L"" + 0.021*""time_H"" + 0.017*""word_H"" + 0.016*""night_H"" + 0.013*""place_L"" + 0.012*""light_H"" + 0.010*""way_H"" + 0.010*""place_H""'), (10, '0.056*""day_H"" + 0.034*""time_H"" + 0.029*""mind_H"" + 0.018*""dream_H"" + 0.014*""sun_H"" + 0.014*""love_H"" + 0.013*""peopl_H"" + 0.011*""way_H"" + 0.010*""life_H"" + 0.010*""time_L""'), (11, '0.019*""heart_L"" + 0.015*""bed_H"" + 0.013*""face_H"" + 0.012*""day_H"" + 0.012*""time_H"" + 0.010*""face_L"" + 0.009*""day_L"" + 0.009*""love_L"" + 0.009*""eye_L"" + 0.009*""minut_L""'), (12, '0.018*""star_H"" + 0.016*""way_H"" + 0.014*""morn_H"" + 0.014*""life_H"" + 0.014*""sky_H"" + 0.014*""dream_H"" + 0.013*""time_H"" + 0.013*""love_H"" + 0.011*""day_H"" + 0.010*""end_H""'), (13, '0.024*""way_H"" + 0.012*""word_L"" + 0.012*""man_H"" + 0.012*""tomorrow_L"" + 0.010*""yesterday_H"" + 0.010*""tonight_H"" + 0.007*""fire_L"" + 0.007*""moment_L"" + 0.007*""head_L"" + 0.007*""ice_H""'), (14, '0.034*""thing_L"" + 0.031*""light_H"" + 0.029*""life_L"" + 0.018*""reason_H"" + 0.017*""day_H"" + 0.013*""way_H"" + 0.013*""love_H"" + 0.011*""night_H"" + 0.010*""song_H"" + 0.010*""day_L""')]"
15,-15.964901764255966,0.01,0.5,2020-03-12 13:00:53.792350,"[(0, '0.007*""way_L"" + 0.006*""time_H"" + 0.004*""life_H"" + 0.004*""person_H"" + 0.004*""fun_H"" + 0.003*""love_H"" + 0.003*""day_H"" + 0.003*""song_H"" + 0.003*""knee_H"" + 0.003*""futur_H""'), (1, '0.010*""today_H"" + 0.005*""salvat_L"" + 0.005*""day_H"" + 0.004*""death_H"" + 0.004*""work_H"" + 0.004*""love_H"" + 0.004*""man_H"" + 0.004*""night_H"" + 0.003*""song_H"" + 0.003*""year_H""'), (2, '0.011*""eye_H"" + 0.010*""tomorrow_H"" + 0.009*""peopl_H"" + 0.008*""man_L"" + 0.006*""tonight_H"" + 0.005*""way_H"" + 0.005*""dark_H"" + 0.004*""day_L"" + 0.004*""day_H"" + 0.004*""feet_L""'), (3, '0.034*""thing_H"" + 0.024*""time_H"" + 0.019*""world_H"" + 0.016*""heart_H"" + 0.015*""night_H"" + 0.013*""love_H"" + 0.010*""girl_H"" + 0.008*""babi_H"" + 0.008*""head_H"" + 0.007*""place_H""'), (4, '0.027*""one_H"" + 0.015*""way_H"" + 0.010*""heart_H"" + 0.007*""eye_H"" + 0.005*""world_H"" + 0.005*""hand_H"" + 0.005*""love_H"" + 0.005*""time_H"" + 0.004*""head_H"" + 0.004*""hair_H""'), (5, '0.009*""mind_L"" + 0.007*""smile_H"" + 0.005*""end_L"" + 0.003*""life_L"" + 0.003*""colleg_H"" + 0.003*""pant_H"" + 0.003*""piec_H"" + 0.003*""month_H"" + 0.003*""window_L"" + 0.003*""doubt_L""'), (6, '0.011*""man_H"" + 0.009*""girl_L"" + 0.006*""one_L"" + 0.005*""world_L"" + 0.004*""hand_L"" + 0.003*""rain_L"" + 0.003*""day_L"" + 0.003*""friend_H"" + 0.003*""while_H"" + 0.003*""room_H""'), (7, '0.014*""song_H"" + 0.007*""goodby_H"" + 0.006*""fuck_H"" + 0.005*""night_H"" + 0.005*""day_H"" + 0.005*""eye_H"" + 0.004*""heart_L"" + 0.004*""time_H"" + 0.004*""year_H"" + 0.004*""mind_H""'), (8, '0.015*""day_L"" + 0.010*""time_H"" + 0.010*""love_H"" + 0.007*""day_H"" + 0.007*""wall_H"" + 0.007*""peopl_L"" + 0.007*""sun_H"" + 0.005*""heart_H"" + 0.005*""hell_H"" + 0.004*""sky_L""'), (9, '0.022*""life_H"" + 0.019*""time_L"" + 0.011*""love_L"" + 0.007*""time_H"" + 0.006*""word_H"" + 0.006*""place_L"" + 0.005*""night_H"" + 0.005*""light_H"" + 0.004*""way_H"" + 0.004*""place_H""'), (10, '0.019*""day_H"" + 0.011*""time_H"" + 0.010*""mind_H"" + 0.008*""dream_H"" + 0.006*""love_H"" + 0.005*""peopl_H"" + 0.005*""life_H"" + 0.005*""heart_L"" + 0.004*""way_H"" + 0.004*""time_L""'), (11, '0.008*""heart_L"" + 0.005*""day_H"" + 0.004*""face_H"" + 0.004*""minut_L"" + 0.004*""bed_H"" + 0.004*""love_L"" + 0.004*""eye_L"" + 0.004*""face_L"" + 0.004*""day_L"" + 0.003*""eye_H""'), (12, '0.007*""way_H"" + 0.007*""star_H"" + 0.007*""morn_H"" + 0.006*""life_H"" + 0.006*""sky_H"" + 0.006*""dream_H"" + 0.006*""time_H"" + 0.006*""love_H"" + 0.005*""day_H"" + 0.004*""road_H""'), (13, '0.010*""way_H"" + 0.006*""man_H"" + 0.005*""word_L"" + 0.003*""tomorrow_L"" + 0.003*""tonight_H"" + 0.003*""fire_L"" + 0.003*""moment_L"" + 0.003*""head_L"" + 0.003*""ice_H"" + 0.003*""chanc_L""'), (14, '0.015*""thing_L"" + 0.015*""life_L"" + 0.012*""light_H"" + 0.007*""reason_H"" + 0.007*""day_H"" + 0.006*""way_H"" + 0.005*""love_H"" + 0.004*""today_L"" + 0.004*""day_L"" + 0.004*""song_H""')]"
15,-16.26864446390449,0.01,0.9,2020-03-12 13:01:08.165136,"[(0, '0.005*""way_L"" + 0.003*""person_H"" + 0.003*""answer_L"" + 0.003*""life_H"" + 0.002*""time_H"" + 0.002*""day_H"" + 0.002*""fun_H"" + 0.002*""knee_H"" + 0.002*""shade_H"" + 0.002*""song_H""'), (1, '0.008*""today_H"" + 0.003*""day_H"" + 0.003*""salvat_L"" + 0.003*""man_H"" + 0.003*""death_H"" + 0.003*""love_H"" + 0.002*""danc_H"" + 0.002*""kid_H"" + 0.002*""work_H"" + 0.002*""song_H""'), (2, '0.008*""eye_H"" + 0.007*""tomorrow_H"" + 0.007*""peopl_H"" + 0.006*""man_L"" + 0.005*""tonight_H"" + 0.003*""way_H"" + 0.003*""day_H"" + 0.003*""one_L"" + 0.003*""feet_L"" + 0.003*""space_H""'), (3, '0.024*""time_H"" + 0.023*""thing_H"" + 0.015*""night_H"" + 0.014*""world_H"" + 0.013*""love_H"" + 0.012*""heart_H"" + 0.007*""day_H"" + 0.007*""girl_H"" + 0.006*""dream_H"" + 0.006*""babi_H""'), (4, '0.019*""one_H"" + 0.014*""way_H"" + 0.007*""heart_H"" + 0.005*""eye_H"" + 0.005*""dark_H"" + 0.004*""word_H"" + 0.004*""time_H"" + 0.003*""love_H"" + 0.003*""hand_H"" + 0.003*""world_H""'), (5, '0.006*""mind_L"" + 0.004*""smile_H"" + 0.002*""end_L"" + 0.002*""life_L"" + 0.002*""colleg_H"" + 0.002*""pant_H"" + 0.002*""window_L"" + 0.002*""doubt_L"" + 0.002*""piec_H"" + 0.002*""guy_H""'), (6, '0.007*""man_H"" + 0.006*""girl_L"" + 0.004*""one_L"" + 0.003*""rain_L"" + 0.003*""day_L"" + 0.003*""hand_L"" + 0.002*""world_L"" + 0.002*""friend_H"" + 0.002*""while_H"" + 0.002*""room_H""'), (7, '0.009*""song_H"" + 0.005*""goodby_H"" + 0.004*""fuck_H"" + 0.003*""day_H"" + 0.003*""heart_L"" + 0.003*""let_H"" + 0.003*""mind_H"" + 0.003*""truth_H"" + 0.003*""eye_H"" + 0.003*""life_H""'), (8, '0.013*""day_L"" + 0.005*""time_H"" + 0.005*""love_H"" + 0.005*""peopl_L"" + 0.005*""wall_H"" + 0.004*""day_H"" + 0.004*""sun_H"" + 0.003*""hell_H"" + 0.003*""world_L"" + 0.003*""time_L""'), (9, '0.014*""time_L"" + 0.014*""life_H"" + 0.008*""love_L"" + 0.004*""place_L"" + 0.003*""time_H"" + 0.003*""way_H"" + 0.003*""word_H"" + 0.003*""place_H"" + 0.003*""plan_H"" + 0.002*""love_H""'), (10, '0.012*""day_H"" + 0.004*""time_H"" + 0.004*""mind_H"" + 0.003*""heart_L"" + 0.003*""dream_H"" + 0.003*""love_H"" + 0.003*""line_H"" + 0.003*""time_L"" + 0.003*""king_H"" + 0.002*""life_H""'), (11, '0.005*""heart_L"" + 0.003*""day_H"" + 0.003*""bed_H"" + 0.003*""minut_L"" + 0.003*""eye_L"" + 0.003*""love_L"" + 0.003*""bodi_L"" + 0.002*""face_L"" + 0.002*""cock_H"" + 0.002*""day_L""'), (12, '0.005*""morn_H"" + 0.004*""star_H"" + 0.004*""sky_H"" + 0.004*""way_H"" + 0.003*""life_H"" + 0.003*""road_H"" + 0.003*""love_H"" + 0.003*""past_H"" + 0.003*""tear_H"" + 0.003*""day_H""'), (13, '0.006*""way_H"" + 0.003*""word_L"" + 0.003*""head_L"" + 0.002*""man_H"" + 0.002*""fire_L"" + 0.002*""tomorrow_L"" + 0.002*""moment_L"" + 0.002*""ice_H"" + 0.002*""school_H"" + 0.002*""tonight_H""'), (14, '0.012*""life_L"" + 0.010*""thing_L"" + 0.010*""light_H"" + 0.006*""reason_H"" + 0.004*""night_H"" + 0.003*""day_H"" + 0.003*""shit_H"" + 0.003*""minut_H"" + 0.002*""war_H"" + 0.002*""song_H""')]"
15,-15.892348444769205,0.05,0.01,2020-03-12 13:01:21.266739,"[(0, '0.030*""way_L"" + 0.021*""time_H"" + 0.015*""song_L"" + 0.015*""person_H"" + 0.014*""life_H"" + 0.014*""answer_L"" + 0.011*""babi_L"" + 0.011*""love_H"" + 0.011*""song_H"" + 0.010*""life_L""'), (1, '0.037*""today_H"" + 0.019*""name_H"" + 0.018*""love_H"" + 0.016*""salvat_L"" + 0.016*""day_H"" + 0.014*""death_H"" + 0.012*""night_H"" + 0.011*""work_H"" + 0.010*""friend_H"" + 0.009*""year_H""'), (2, '0.041*""tonight_H"" + 0.038*""eye_H"" + 0.035*""peopl_H"" + 0.018*""heart_H"" + 0.017*""man_L"" + 0.015*""way_H"" + 0.014*""space_H"" + 0.014*""end_H"" + 0.013*""time_H"" + 0.013*""day_L""'), (3, '0.079*""thing_H"" + 0.057*""world_H"" + 0.037*""time_H"" + 0.030*""heart_H"" + 0.029*""girl_H"" + 0.025*""love_H"" + 0.022*""babi_H"" + 0.020*""place_H"" + 0.019*""head_H"" + 0.017*""night_H""'), (4, '0.061*""one_H"" + 0.040*""heart_H"" + 0.040*""way_H"" + 0.021*""dark_H"" + 0.016*""eye_H"" + 0.013*""hair_H"" + 0.013*""love_H"" + 0.013*""hand_H"" + 0.012*""head_H"" + 0.011*""world_H""'), (5, '0.036*""smile_H"" + 0.034*""mind_L"" + 0.019*""end_L"" + 0.017*""truth_H"" + 0.013*""life_L"" + 0.013*""face_H"" + 0.011*""lie_H"" + 0.010*""man_H"" + 0.008*""colleg_H"" + 0.008*""pant_H""'), (6, '0.050*""one_L"" + 0.045*""man_H"" + 0.032*""girl_L"" + 0.024*""world_L"" + 0.016*""time_L"" + 0.016*""sun_L"" + 0.016*""day_L"" + 0.015*""way_L"" + 0.015*""hand_L"" + 0.013*""rain_L""'), (7, '0.048*""song_H"" + 0.025*""goodby_H"" + 0.024*""thing_H"" + 0.023*""time_H"" + 0.018*""fuck_H"" + 0.016*""day_H"" + 0.015*""night_H"" + 0.014*""let_H"" + 0.013*""way_H"" + 0.011*""eye_H""'), (8, '0.056*""time_H"" + 0.045*""love_H"" + 0.023*""sun_H"" + 0.022*""wall_H"" + 0.020*""side_H"" + 0.020*""day_H"" + 0.019*""heart_H"" + 0.018*""one_H"" + 0.014*""hell_H"" + 0.014*""peopl_L""'), (9, '0.083*""life_H"" + 0.054*""time_L"" + 0.035*""love_L"" + 0.023*""time_H"" + 0.023*""word_H"" + 0.019*""place_L"" + 0.017*""night_H"" + 0.015*""soul_H"" + 0.015*""way_H"" + 0.014*""hope_H""'), (10, '0.068*""day_H"" + 0.045*""time_H"" + 0.044*""mind_H"" + 0.024*""dream_H"" + 0.019*""love_H"" + 0.018*""peopl_H"" + 0.016*""friend_L"" + 0.015*""life_H"" + 0.014*""time_L"" + 0.014*""life_L""'), (11, '0.031*""heart_L"" + 0.026*""day_H"" + 0.024*""bed_H"" + 0.023*""face_H"" + 0.022*""time_H"" + 0.019*""face_L"" + 0.015*""lie_H"" + 0.014*""love_L"" + 0.013*""day_L"" + 0.013*""fun_H""'), (12, '0.030*""star_H"" + 0.025*""morn_H"" + 0.023*""dream_H"" + 0.022*""sky_H"" + 0.021*""way_H"" + 0.019*""love_H"" + 0.017*""life_H"" + 0.017*""eye_H"" + 0.016*""day_H"" + 0.015*""road_H""'), (13, '0.047*""way_H"" + 0.041*""tomorrow_H"" + 0.025*""tomorrow_L"" + 0.022*""man_H"" + 0.016*""day_H"" + 0.015*""word_L"" + 0.013*""head_L"" + 0.013*""today_H"" + 0.013*""tear_H"" + 0.013*""fire_L""'), (14, '0.068*""day_L"" + 0.059*""thing_L"" + 0.052*""light_H"" + 0.051*""life_L"" + 0.036*""night_H"" + 0.025*""day_H"" + 0.024*""reason_H"" + 0.016*""today_L"" + 0.016*""love_H"" + 0.015*""way_H""')]"
